작품명,방송일자,시청률,방영연도,월,일,회차,연속방송
판도라: 조작된 낙원,2023-03-25,3.342,2023,3,25,5,1
판도라: 조작된 낙원,2023-03-26,4.3,2023,3,26,6,1
판도라: 조작된 낙원,2023-04-01,3.617,2023,4,1,7,1
판도라: 조작된 낙원,2023-04-02,4.447,2023,4,2,8,1
판도라: 조작된 낙원,2023-04-08,2.88,2023,4,8,9,1
판도라: 조작된 낙원,2023-04-09,4.026,2023,4,9,10,1
판도라: 조작된 낙원,2023-04-15,3.219,2023,4,15,11,1
판도라: 조작된 낙원,2023-04-16,3.616,2023,4,16,12,1
판도라: 조작된 낙원,2023-04-22,3.469,2023,4,22,13,1
판도라: 조작된 낙원,2023-04-23,4.49,2023,4,23,14,1
판도라: 조작된 낙원,2023-04-29,3.737,2023,4,29,15,1
판도라: 조작된 낙원,2023-04-30,4.43,2023,4,30,16,1
패밀리,2023-04-17,4.875,2023,4,17,1,1
패밀리,2023-04-18,4.151,2023,4,18,2,1
패밀리,2023-04-24,3.719,2023,4,24,3,1
패밀리,2023-04-25,2.971,2023,4,25,4,1
패밀리,2023-05-01,2.884,2023,5,1,5,1
패밀리,2023-05-02,3.085,2023,5,2,6,1
패밀리,2023-05-08,3.006,2023,5,8,7,1
패밀리,2023-05-09,2.94,2023,5,9,8,1
패밀리,2023-05-15,3.059,2023,5,15,9,1
패밀리,2023-05-16,3.076,2023,5,16,10,1
패밀리,2023-05-22,2.888,2023,5,22,11,1
패밀리,2023-05-23,3.236,2023,5,23,12,1
팬레터를 보내주세요,2022-11-18,2.0,2022,11,18,1,1
팬레터를 보내주세요,2022-11-19,1.3,2022,11,19,2,1
팬레터를 보내주세요,2022-11-25,1.5,2022,11,25,3,1
팬레터를 보내주세요,2022-11-26,0.9,2022,11,26,4,1
퍼퓸,2019-06-03,5.7,2019,6,3,1,2
퍼퓸,2019-06-04,6.6,2019,6,4,2,2
퍼퓸,2019-06-10,6.0,2019,6,10,3,2
퍼퓸,2019-06-11,6.35,2019,6,11,4,2
퍼퓸,2019-06-17,5.65,2019,6,17,5,2
퍼퓸,2019-06-18,5.75,2019,6,18,6,2
퍼퓸,2019-06-24,5.199999999999999,2019,6,24,7,2
퍼퓸,2019-06-25,6.1,2019,6,25,8,2
퍼퓸,2019-07-01,4.5,2019,7,1,9,2
퍼퓸,2019-07-02,4.800000000000001,2019,7,2,10,2
퍼퓸,2019-07-08,4.45,2019,7,8,11,2
퍼퓸,2019-07-09,4.6,2019,7,9,12,2
퍼퓸,2019-07-15,4.2,2019,7,15,13,2
퍼퓸,2019-07-16,5.0,2019,7,16,14,2
퍼퓸,2019-07-22,4.800000000000001,2019,7,22,15,2
퍼퓸,2019-07-23,5.25,2019,7,23,16,2
펜트하우스,2020-10-26,8.333333333333334,2020,10,26,1,3
펜트하우스,2020-10-27,9.366666666666667,2020,10,27,2,3
펜트하우스,2020-11-02,9.75,2020,11,2,3,2
펜트하우스,2020-11-03,12.350000000000001,2020,11,3,4,2
펜트하우스,2020-11-09,11.25,2020,11,9,5,2
펜트하우스,2020-11-10,12.4,2020,11,10,6,2
펜트하우스,2020-11-16,12.45,2020,11,16,7,2
펜트하우스,2020-11-23,13.3,2020,11,23,8,2
펜트하우스,2020-11-24,14.1,2020,11,24,9,2
펜트하우스,2020-11-30,15.049999999999999,2020,11,30,10,2
펜트하우스,2020-12-01,17.15,2020,12,1,11,2
펜트하우스,2020-12-07,18.1,2020,12,7,12,2
펜트하우스,2020-12-08,19.85,2020,12,8,13,2
펜트하우스,2020-12-14,19.75,2020,12,14,14,2
펜트하우스,2020-12-15,21.450000000000003,2020,12,15,15,2
펜트하우스,2020-12-21,22.35,2020,12,21,16,2
펜트하우스,2020-12-22,21.55,2020,12,22,17,2
펜트하우스,2020-12-28,22.45,2020,12,28,18,2
펜트하우스,2020-12-29,22.4,2020,12,29,19,2
펜트하우스,2021-01-04,22.1,2021,1,4,20,2
펜트하우스,2021-01-05,26.200000000000003,2021,1,5,21,2
펜트하우스,2021-01-12,9.3,2021,1,12,22,2
펜트하우스 2,2021-02-19,17.9,2021,2,19,1,2
펜트하우스 2,2021-02-20,17.75,2021,2,20,2,2
펜트하우스 2,2021-02-26,20.6,2021,2,26,3,2
펜트하우스 2,2021-02-27,21.4,2021,2,27,4,2
펜트하우스 2,2021-03-05,22.65,2021,3,5,5,2
펜트하우스 2,2021-03-06,24.65,2021,3,6,6,2
펜트하우스 2,2021-03-12,21.45,2021,3,12,7,2
펜트하우스 2,2021-03-13,22.35,2021,3,13,8,2
펜트하우스 2,2021-03-19,22.200000000000003,2021,3,19,9,2
펜트하우스 2,2021-03-20,23.450000000000003,2021,3,20,10,2
펜트하우스 2,2021-03-26,23.35,2021,3,26,11,2
펜트하우스 2,2021-03-27,26.049999999999997,2021,3,27,12,2
펜트하우스 2,2021-04-02,24.266666666666666,2021,4,2,13,3
펜트하우스 3,2021-06-04,18.5,2021,6,4,1,3
펜트하우스 3,2021-06-11,16.733333333333334,2021,6,11,2,3
펜트하우스 3,2021-06-18,16.066666666666666,2021,6,18,3,3
펜트하우스 3,2021-06-25,16.333333333333332,2021,6,25,4,3
펜트하우스 3,2021-07-02,16.5,2021,7,2,5,1
펜트하우스 3,2021-07-09,16.7,2021,7,9,6,1
펜트하우스 3,2021-07-16,17.5,2021,7,16,7,1
펜트하우스 3,2021-07-30,15.7,2021,7,30,8,1
펜트하우스 3,2021-08-06,15.5,2021,8,6,9,1
펜트하우스 3,2021-08-13,18.8,2021,8,13,10,1
펜트하우스 3,2021-08-20,18.4,2021,8,20,11,1
펜트하우스 3,2021-08-27,17.5,2021,8,27,12,1
펜트하우스 3,2021-09-03,17.9,2021,9,3,13,1
펜트하우스 3,2021-09-10,19.1,2021,9,10,14,1
편의점 샛별이,2020-06-19,5.55,2020,6,19,1,2
편의점 샛별이,2020-06-20,5.25,2020,6,20,2,2
편의점 샛별이,2020-06-26,5.800000000000001,2020,6,26,3,2
편의점 샛별이,2020-06-27,6.45,2020,6,27,4,2
편의점 샛별이,2020-07-03,5.199999999999999,2020,7,3,5,2
편의점 샛별이,2020-07-04,6.4,2020,7,4,6,2
편의점 샛별이,2020-07-10,5.699999999999999,2020,7,10,7,2
편의점 샛별이,2020-07-11,7.1,2020,7,11,8,2
편의점 샛별이,2020-07-17,6.9,2020,7,17,9,2
편의점 샛별이,2020-07-18,6.9,2020,7,18,10,2
편의점 샛별이,2020-07-24,6.9,2020,7,24,11,2
편의점 샛별이,2020-07-25,6.199999999999999,2020,7,25,12,2
편의점 샛별이,2020-07-31,6.550000000000001,2020,7,31,13,2
편의점 샛별이,2020-08-01,6.7,2020,8,1,14,2
편의점 샛별이,2020-08-07,6.050000000000001,2020,8,7,15,2
편의점 샛별이,2020-08-08,7.9,2020,8,8,16,2
평일 오후 세시의 연인,2019-07-05,0.868,2019,7,5,1,1
평일 오후 세시의 연인,2019-07-06,0.98,2019,7,6,2,1
평일 오후 세시의 연인,2019-07-12,0.96,2019,7,12,3,1
평일 오후 세시의 연인,2019-07-13,1.004,2019,7,13,4,1
평일 오후 세시의 연인,2019-07-19,1.09,2019,7,19,5,1
평일 오후 세시의 연인,2019-07-20,1.048,2019,7,20,6,1
평일 오후 세시의 연인,2019-07-26,1.791,2019,7,26,7,1
평일 오후 세시의 연인,2019-07-27,1.431,2019,7,27,8,1
평일 오후 세시의 연인,2019-08-02,1.851,2019,8,2,9,1
평일 오후 세시의 연인,2019-08-03,1.64,2019,8,3,10,1
평일 오후 세시의 연인,2019-08-09,2.04,2019,8,9,11,1
평일 오후 세시의 연인,2019-08-10,2.113,2019,8,10,12,1
평일 오후 세시의 연인,2019-08-16,1.951,2019,8,16,13,1
평일 오후 세시의 연인,2019-08-17,1.801,2019,8,17,14,1
평일 오후 세시의 연인,2019-08-23,2.118,2019,8,23,15,1
평일 오후 세시의 연인,2019-08-24,1.957,2019,8,24,16,1
포레스트,2020-01-29,7.25,2020,1,29,1,2
포레스트,2020-01-30,4.9,2020,1,30,2,2
포레스트,2020-02-05,6.550000000000001,2020,2,5,3,2
포레스트,2020-02-06,5.25,2020,2,6,4,2
포레스트,2020-02-12,6.75,2020,2,12,5,2
포레스트,2020-02-13,5.0,2020,2,13,6,2
포레스트,2020-02-19,5.85,2020,2,19,7,2
포레스트,2020-02-20,4.1,2020,2,20,8,2
포레스트,2020-02-26,5.5,2020,2,26,9,2
포레스트,2020-02-27,4.6,2020,2,27,10,2
포레스트,2020-03-04,4.65,2020,3,4,11,2
포레스트,2020-03-05,3.55,2020,3,5,12,2
포레스트,2020-03-11,4.45,2020,3,11,13,2
포레스트,2020-03-12,2.85,2020,3,12,14,2
포레스트,2020-03-18,4.25,2020,3,18,15,2
포레스트,2020-03-19,4.8,2020,3,19,16,2
하늘의 인연,2023-04-17,3.7,2023,4,17,1,1
하늘의 인연,2023-04-18,4.0,2023,4,18,2,1
하늘의 인연,2023-04-19,4.3,2023,4,19,3,1
하늘의 인연,2023-04-20,4.6,2023,4,20,4,1
하늘의 인연,2023-04-21,3.7,2023,4,21,5,1
하늘의 인연,2023-04-24,4.7,2023,4,24,6,1
하늘의 인연,2023-04-25,5.5,2023,4,25,7,1
하늘의 인연,2023-04-26,4.9,2023,4,26,8,1
하늘의 인연,2023-04-27,5.3,2023,4,27,9,1
하늘의 인연,2023-04-28,4.8,2023,4,28,10,1
하늘의 인연,2023-05-01,4.7,2023,5,1,11,1
하늘의 인연,2023-05-02,4.7,2023,5,2,12,1
하늘의 인연,2023-05-03,4.8,2023,5,3,13,1
하늘의 인연,2023-05-04,5.3,2023,5,4,14,1
하늘의 인연,2023-05-05,5.1,2023,5,5,15,1
하늘의 인연,2023-05-08,4.5,2023,5,8,16,1
하늘의 인연,2023-05-09,4.4,2023,5,9,17,1
하늘의 인연,2023-05-10,4.4,2023,5,10,18,1
하늘의 인연,2023-05-11,4.8,2023,5,11,19,1
하늘의 인연,2023-05-12,4.7,2023,5,12,20,1
하늘의 인연,2023-05-15,4.8,2023,5,15,21,1
하늘의 인연,2023-05-16,4.4,2023,5,16,22,1
하늘의 인연,2023-05-17,4.3,2023,5,17,23,1
하늘의 인연,2023-05-18,5.4,2023,5,18,24,1
하늘의 인연,2023-05-19,4.5,2023,5,19,25,1
하늘의 인연,2023-05-22,4.7,2023,5,22,26,1
하늘의 인연,2023-05-23,4.6,2023,5,23,27,1
하늘의 인연,2023-05-24,4.6,2023,5,24,28,1
하늘의 인연,2023-05-26,4.4,2023,5,26,29,1
하늘의 인연,2023-05-29,4.6,2023,5,29,30,1
하늘의 인연,2023-05-30,4.4,2023,5,30,31,1
하늘의 인연,2023-05-31,3.9,2023,5,31,32,1
하늘의 인연,2023-06-01,4.2,2023,6,1,33,1
하늘의 인연,2023-06-02,4.2,2023,6,2,34,1
하늘의 인연,2023-06-05,3.9,2023,6,5,35,1
하늘의 인연,2023-06-06,4.0,2023,6,6,36,1
하늘의 인연,2023-06-07,4.2,2023,6,7,37,1
하늘의 인연,2023-06-08,4.9,2023,6,8,38,1
하늘의 인연,2023-06-09,4.1,2023,6,9,39,1
하늘의 인연,2023-06-12,4.2,2023,6,12,40,1
하늘의 인연,2023-06-13,4.1,2023,6,13,41,1
하늘의 인연,2023-06-14,4.4,2023,6,14,42,1
하늘의 인연,2023-06-15,4.4,2023,6,15,43,1
하늘의 인연,2023-06-16,4.4,2023,6,16,44,1
하늘의 인연,2023-06-19,4.2,2023,6,19,45,1
하늘의 인연,2023-06-20,4.8,2023,6,20,46,1
하늘의 인연,2023-06-21,4.8,2023,6,21,47,1
하늘의 인연,2023-06-22,4.8,2023,6,22,48,1
하늘의 인연,2023-06-23,4.0,2023,6,23,49,1
하늘의 인연,2023-06-26,4.5,2023,6,26,50,1
하늘의 인연,2023-06-27,4.3,2023,6,27,51,1
하늘의 인연,2023-06-28,4.9,2023,6,28,52,1
하늘의 인연,2023-06-29,5.1,2023,6,29,53,1
하늘의 인연,2023-06-30,4.5,2023,6,30,54,1
하늘의 인연,2023-07-03,4.9,2023,7,3,55,1
하늘의 인연,2023-07-04,4.7,2023,7,4,56,1
하늘의 인연,2023-07-05,4.2,2023,7,5,57,1
하늘의 인연,2023-07-06,5.0,2023,7,6,58,1
하늘의 인연,2023-07-07,4.6,2023,7,7,59,1
하늘의 인연,2023-07-10,4.2,2023,7,10,60,1
하늘의 인연,2023-07-11,4.6,2023,7,11,61,1
하늘의 인연,2023-07-12,4.4,2023,7,12,62,1
하늘의 인연,2023-07-13,5.5,2023,7,13,63,1
하늘의 인연,2023-07-14,4.9,2023,7,14,64,1
하늘의 인연,2023-07-17,4.9,2023,7,17,65,1
하늘의 인연,2023-07-18,4.7,2023,7,18,66,1
하늘의 인연,2023-07-19,,2023,7,19,67,1
하늘의 인연,2023-07-20,,2023,7,20,68,1
하늘의 인연,2023-07-21,,2023,7,21,69,1
하늘의 인연,2023-07-24,,2023,7,24,70,1
하늘의 인연,2023-07-25,,2023,7,25,71,1
하늘의 인연,2023-07-26,,2023,7,26,72,1
하늘의 인연,2023-07-27,,2023,7,27,73,1
하늘의 인연,2023-07-28,,2023,7,28,74,1
하늘의 인연,2023-07-31,,2023,7,31,75,1
하늘의 인연,2023-08-01,,2023,8,1,76,1
하늘의 인연,2023-08-02,,2023,8,2,77,1
하늘의 인연,2023-08-04,,2023,8,4,78,1
하늘의 인연,2023-08-07,,2023,8,7,79,1
하늘의 인연,2023-08-08,,2023,8,8,80,1
하늘의 인연,2023-08-09,,2023,8,9,81,1
하늘의 인연,2023-08-10,,2023,8,10,82,1
하늘의 인연,2023-08-11,,2023,8,11,83,1
하늘의 인연,2023-08-14,,2023,8,14,84,1
하늘의 인연,2023-08-15,,2023,8,15,85,1
하늘의 인연,2023-08-16,,2023,8,16,86,1
하늘의 인연,2023-08-17,,2023,8,17,87,1
하늘의 인연,2023-08-18,,2023,8,18,88,1
하늘의 인연,2023-08-21,,2023,8,21,89,1
하늘의 인연,2023-08-22,,2023,8,22,90,1
하늘의 인연,2023-08-23,,2023,8,23,91,1
하늘의 인연,2023-08-24,,2023,8,24,92,1
하늘의 인연,2023-08-25,,2023,8,25,93,1
하늘의 인연,2023-08-28,,2023,8,28,94,1
하늘의 인연,2023-08-29,,2023,8,29,95,1
하늘의 인연,2023-08-30,,2023,8,30,96,1
하늘의 인연,2023-08-31,,2023,8,31,97,1
하늘의 인연,2023-09-01,,2023,9,1,98,1
하늘의 인연,2023-09-04,,2023,9,4,99,1
하늘의 인연,2023-09-05,,2023,9,5,100,1
하늘의 인연,2023-09-06,,2023,9,6,101,1
하늘의 인연,2023-09-07,,2023,9,7,102,1
하늘의 인연,2023-09-08,,2023,9,8,103,1
하늘의 인연,2023-09-11,,2023,9,11,104,1
하늘의 인연,2023-09-12,,2023,9,12,105,1
하늘의 인연,2023-09-13,,2023,9,13,106,1
하늘의 인연,2023-09-14,,2023,9,14,107,1
하늘의 인연,2023-09-15,,2023,9,15,108,1
하늘의 인연,2023-09-18,,2023,9,18,109,1
하늘의 인연,2023-09-19,,2023,9,19,110,1
하늘의 인연,2023-09-20,,2023,9,20,111,1
하늘의 인연,2023-09-21,,2023,9,21,112,1
하늘의 인연,2023-09-22,,2023,9,22,113,1
하늘의 인연,2023-10-09,,2023,10,9,114,1
하늘의 인연,2023-10-10,,2023,10,10,115,1
하늘의 인연,2023-10-11,,2023,10,11,116,1
하늘의 인연,2023-10-12,,2023,10,12,117,1
하늘의 인연,2023-10-13,,2023,10,13,118,1
하늘의 인연,2023-10-16,,2023,10,16,119,1
하늘의 인연,2023-10-17,,2023,10,17,120,1
"하이바이, 마마!",2020-02-22,5.895,2020,2,22,1,1
"하이바이, 마마!",2020-02-23,6.111,2020,2,23,2,1
"하이바이, 마마!",2020-02-29,5.373,2020,2,29,3,1
"하이바이, 마마!",2020-03-01,6.519,2020,3,1,4,1
"하이바이, 마마!",2020-03-07,5.663,2020,3,7,5,1
"하이바이, 마마!",2020-03-08,5.769,2020,3,8,6,1
"하이바이, 마마!",2020-03-14,6.101,2020,3,14,7,1
"하이바이, 마마!",2020-03-15,5.428,2020,3,15,8,1
"하이바이, 마마!",2020-03-21,5.859,2020,3,21,9,1
"하이바이, 마마!",2020-03-22,5.431,2020,3,22,10,1
"하이바이, 마마!",2020-03-28,5.324,2020,3,28,11,1
"하이바이, 마마!",2020-03-29,5.227,2020,3,29,12,1
"하이바이, 마마!",2020-04-11,4.707,2020,4,11,13,1
"하이바이, 마마!",2020-04-12,4.226,2020,4,12,14,1
"하이바이, 마마!",2020-04-18,4.795,2020,4,18,15,1
"하이바이, 마마!",2020-04-19,5.133,2020,4,19,16,1
하이클래스,2021-09-06,3.221,2021,9,6,1,1
하이클래스,2021-09-07,3.379,2021,9,7,2,1
하이클래스,2021-09-13,3.342,2021,9,13,3,1
하이클래스,2021-09-14,3.986,2021,9,14,4,1
하이클래스,2021-09-20,2.953,2021,9,20,5,1
하이클래스,2021-09-21,3.856,2021,9,21,6,1
하이클래스,2021-09-27,4.193,2021,9,27,7,1
하이클래스,2021-09-28,4.489,2021,9,28,8,1
하이클래스,2021-10-04,4.376,2021,10,4,9,1
하이클래스,2021-10-05,4.924,2021,10,5,10,1
하이클래스,2021-10-11,4.832,2021,10,11,11,1
하이클래스,2021-10-18,4.254,2021,10,18,12,1
하이클래스,2021-10-19,4.922,2021,10,19,13,1
하이클래스,2021-10-25,4.792,2021,10,25,14,1
하이클래스,2021-10-26,5.079,2021,10,26,15,1
하이클래스,2021-11-01,5.7,2021,11,1,16,1
하자있는 인간들,2019-11-27,3.6,2019,11,27,1,2
하자있는 인간들,2019-11-28,2.6,2019,11,28,2,2
하자있는 인간들,2019-12-04,2.75,2019,12,4,3,2
하자있는 인간들,2019-12-05,2.8499999999999996,2019,12,5,4,2
하자있는 인간들,2019-12-11,2.3,2019,12,11,5,2
하자있는 인간들,2019-12-12,2.75,2019,12,12,6,2
하자있는 인간들,2019-12-18,3.05,2019,12,18,7,2
하자있는 인간들,2019-12-19,2.6,2019,12,19,8,2
하자있는 인간들,2019-12-25,2.4000000000000004,2019,12,25,9,2
하자있는 인간들,2019-12-26,2.6,2019,12,26,10,2
하자있는 인간들,2020-01-01,2.9,2020,1,1,11,2
하자있는 인간들,2020-01-02,2.5,2020,1,2,12,2
하자있는 인간들,2020-01-08,2.25,2020,1,8,13,2
하자있는 인간들,2020-01-09,2.25,2020,1,9,14,2
하자있는 인간들,2020-01-15,2.3,2020,1,15,15,2
하자있는 인간들,2020-01-16,2.5999999999999996,2020,1,16,16,2
한 번 다녀왔습니다,2020-03-28,21.25,2020,3,28,1,2
한 번 다녀왔습니다,2020-03-29,24.75,2020,3,29,2,2
한 번 다녀왔습니다,2020-04-04,22.5,2020,4,4,3,2
한 번 다녀왔습니다,2020-04-05,26.15,2020,4,5,4,2
한 번 다녀왔습니다,2020-04-11,23.65,2020,4,11,5,2
한 번 다녀왔습니다,2020-04-12,28.15,2020,4,12,6,2
한 번 다녀왔습니다,2020-04-18,23.950000000000003,2020,4,18,7,2
한 번 다녀왔습니다,2020-04-19,28.1,2020,4,19,8,2
한 번 다녀왔습니다,2020-04-25,25.25,2020,4,25,9,2
한 번 다녀왔습니다,2020-04-26,28.6,2020,4,26,10,2
한 번 다녀왔습니다,2020-05-02,23.75,2020,5,2,11,2
한 번 다녀왔습니다,2020-05-03,26.35,2020,5,3,12,2
한 번 다녀왔습니다,2020-05-09,24.35,2020,5,9,13,2
한 번 다녀왔습니다,2020-05-10,27.65,2020,5,10,14,2
한 번 다녀왔습니다,2020-05-16,24.6,2020,5,16,15,2
한 번 다녀왔습니다,2020-05-17,28.25,2020,5,17,16,2
한 번 다녀왔습니다,2020-05-23,24.05,2020,5,23,17,2
한 번 다녀왔습니다,2020-05-24,29.25,2020,5,24,18,2
한 번 다녀왔습니다,2020-05-30,24.1,2020,5,30,19,2
한 번 다녀왔습니다,2020-05-31,28.45,2020,5,31,20,2
한 번 다녀왔습니다,2020-06-06,26.1,2020,6,6,21,2
한 번 다녀왔습니다,2020-06-07,28.3,2020,6,7,22,2
한 번 다녀왔습니다,2020-06-13,26.299999999999997,2020,6,13,23,2
한 번 다녀왔습니다,2020-06-14,29.700000000000003,2020,6,14,24,2
한 번 다녀왔습니다,2020-06-20,25.950000000000003,2020,6,20,25,2
한 번 다녀왔습니다,2020-06-21,30.05,2020,6,21,26,2
한 번 다녀왔습니다,2020-06-27,25.8,2020,6,27,27,2
한 번 다녀왔습니다,2020-06-28,30.35,2020,6,28,28,2
한 번 다녀왔습니다,2020-07-04,25.9,2020,7,4,29,2
한 번 다녀왔습니다,2020-07-05,30.95,2020,7,5,30,2
한 번 다녀왔습니다,2020-07-11,27.1,2020,7,11,31,2
한 번 다녀왔습니다,2020-07-12,31.799999999999997,2020,7,12,32,2
한 번 다녀왔습니다,2020-07-18,26.65,2020,7,18,33,2
한 번 다녀왔습니다,2020-07-19,32.05,2020,7,19,34,2
한 번 다녀왔습니다,2020-07-25,26.45,2020,7,25,35,2
한 번 다녀왔습니다,2020-07-26,31.3,2020,7,26,36,2
한 번 다녀왔습니다,2020-08-01,27.9,2020,8,1,37,2
한 번 다녀왔습니다,2020-08-02,33.85,2020,8,2,38,2
한 번 다녀왔습니다,2020-08-08,31.3,2020,8,8,39,2
한 번 다녀왔습니다,2020-08-09,34.85,2020,8,9,40,2
한 번 다녀왔습니다,2020-08-15,29.15,2020,8,15,41,2
한 번 다녀왔습니다,2020-08-16,31.25,2020,8,16,42,2
한 번 다녀왔습니다,2020-08-22,31.200000000000003,2020,8,22,43,2
한 번 다녀왔습니다,2020-08-23,34.15,2020,8,23,44,2
한 번 다녀왔습니다,2020-08-29,32.85,2020,8,29,45,2
한 번 다녀왔습니다,2020-08-30,35.5,2020,8,30,46,2
한 번 다녀왔습니다,2020-09-05,30.0,2020,9,5,47,2
한 번 다녀왔습니다,2020-09-06,35.9,2020,9,6,48,2
한 번 다녀왔습니다,2020-09-12,31.55,2020,9,12,49,2
한 번 다녀왔습니다,2020-09-13,34.2,2020,9,13,50,2
한 사람만,2021-12-20,2.442,2021,12,20,1,1
한 사람만,2021-12-21,1.365,2021,12,21,2,1
한 사람만,2021-12-27,1.343,2021,12,27,3,1
한 사람만,2021-12-28,0.58,2021,12,28,4,1
한 사람만,2022-01-03,0.896,2022,1,3,5,1
한 사람만,2022-01-04,0.68,2022,1,4,6,1
한 사람만,2022-01-10,0.784,2022,1,10,7,1
한 사람만,2022-01-11,0.728,2022,1,11,8,1
한 사람만,2022-01-17,0.875,2022,1,17,9,1
한 사람만,2022-01-18,0.598,2022,1,18,10,1
한 사람만,2022-01-24,0.898,2022,1,24,11,1
한 사람만,2022-01-25,0.676,2022,1,25,12,1
한 사람만,2022-01-31,0.498,2022,1,31,13,1
한 사람만,2022-02-01,0.535,2022,2,1,14,1
한 사람만,2022-02-08,0.632,2022,2,8,15,2
해치,2019-02-11,6.55,2019,2,11,1,2
해치,2019-02-12,6.65,2019,2,12,2,2
해치,2019-02-18,5.65,2019,2,18,3,2
해치,2019-02-19,5.5,2019,2,19,4,2
해치,2019-02-25,6.2,2019,2,25,5,2
해치,2019-02-26,5.7,2019,2,26,6,2
해치,2019-03-04,5.65,2019,3,4,7,2
해치,2019-03-05,7.25,2019,3,5,8,2
해치,2019-03-11,7.0,2019,3,11,9,2
해치,2019-03-12,6.65,2019,3,12,10,2
해치,2019-03-18,6.25,2019,3,18,11,2
해치,2019-03-19,6.2,2019,3,19,12,2
해치,2019-03-25,6.65,2019,3,25,13,2
해치,2019-03-26,7.050000000000001,2019,3,26,14,2
해치,2019-04-01,7.65,2019,4,1,15,2
해치,2019-04-02,8.1,2019,4,2,16,2
해치,2019-04-08,7.85,2019,4,8,17,2
해치,2019-04-09,7.8,2019,4,9,18,2
해치,2019-04-15,6.65,2019,4,15,19,2
해치,2019-04-16,7.5,2019,4,16,20,2
해치,2019-04-22,7.65,2019,4,22,21,2
해치,2019-04-23,7.85,2019,4,23,22,2
해치,2019-04-29,6.95,2019,4,29,23,2
해치,2019-04-30,7.25,2019,4,30,24,2
해피니스,2021-11-05,3.3,2021,11,5,1,1
해피니스,2021-11-06,3.196,2021,11,6,2,1
해피니스,2021-11-12,3.574,2021,11,12,3,1
해피니스,2021-11-13,3.324,2021,11,13,4,1
해피니스,2021-11-19,3.542,2021,11,19,5,1
해피니스,2021-11-20,3.084,2021,11,20,6,1
해피니스,2021-11-26,3.539,2021,11,26,7,1
해피니스,2021-11-27,3.291,2021,11,27,8,1
해피니스,2021-12-03,3.74,2021,12,3,9,1
해피니스,2021-12-04,3.263,2021,12,4,10,1
해피니스,2021-12-10,3.543,2021,12,10,11,1
해피니스,2021-12-11,4.185,2021,12,11,12,1
행복배틀,2023-05-31,0.701,2023,5,31,1,1
행복배틀,2023-06-01,0.927,2023,6,1,2,1
행복배틀,2023-06-07,0.821,2023,6,7,3,1
행복배틀,2023-06-08,1.171,2023,6,8,4,1
행복배틀,2023-06-14,1.356,2023,6,14,5,1
행복배틀,2023-06-15,2.011,2023,6,15,6,1
행복배틀,2023-06-21,1.701,2023,6,21,7,1
행복배틀,2023-06-22,1.71,2023,6,22,8,1
행복배틀,2023-06-28,1.979,2023,6,28,9,1
행복배틀,2023-06-29,2.254,2023,6,29,10,1
행복배틀,2023-07-05,1.944,2023,7,5,11,1
행복배틀,2023-07-06,2.284,2023,7,6,12,1
행복배틀,2023-07-12,1.989,2023,7,12,13,1
행복배틀,2023-07-13,2.77,2023,7,13,14,1
행복배틀,2023-07-19,,2023,7,19,15,1
행복배틀,2023-07-20,,2023,7,20,16,1
허쉬,2020-12-11,3.384,2020,12,11,1,1
허쉬,2020-12-12,2.574,2020,12,12,2,1
허쉬,2020-12-18,2.915,2020,12,18,3,1
허쉬,2020-12-19,2.323,2020,12,19,4,1
허쉬,2020-12-25,3.162,2020,12,25,5,1
허쉬,2020-12-26,2.594,2020,12,26,6,1
허쉬,2021-01-08,2.682,2021,1,8,7,1
허쉬,2021-01-09,2.327,2021,1,9,8,1
허쉬,2021-01-15,2.633,2021,1,15,9,1
허쉬,2021-01-16,1.89,2021,1,16,10,1
허쉬,2021-01-22,2.208,2021,1,22,11,1
허쉬,2021-01-23,2.149,2021,1,23,12,1
허쉬,2021-01-29,2.35,2021,1,29,13,1
허쉬,2021-01-30,2.139,2021,1,30,14,1
허쉬,2021-02-05,2.221,2021,2,5,15,1
허쉬,2021-02-06,2.31,2021,2,6,16,1
현재는 아름다워,2022-04-02,24.5,2022,4,2,1,1
현재는 아름다워,2022-04-03,24.6,2022,4,3,2,1
현재는 아름다워,2022-04-09,22.8,2022,4,9,3,1
현재는 아름다워,2022-04-10,25.3,2022,4,10,4,1
현재는 아름다워,2022-04-16,21.0,2022,4,16,5,1
현재는 아름다워,2022-04-17,24.1,2022,4,17,6,1
현재는 아름다워,2022-04-23,22.2,2022,4,23,7,1
현재는 아름다워,2022-04-24,24.4,2022,4,24,8,1
현재는 아름다워,2022-04-30,22.3,2022,4,30,9,1
현재는 아름다워,2022-05-01,25.0,2022,5,1,10,1
현재는 아름다워,2022-05-07,20.7,2022,5,7,11,1
현재는 아름다워,2022-05-08,24.3,2022,5,8,12,1
현재는 아름다워,2022-05-14,23.1,2022,5,14,13,1
현재는 아름다워,2022-05-15,23.9,2022,5,15,14,1
현재는 아름다워,2022-05-21,20.9,2022,5,21,15,1
현재는 아름다워,2022-05-22,22.2,2022,5,22,16,1
현재는 아름다워,2022-05-28,20.8,2022,5,28,17,1
현재는 아름다워,2022-05-29,23.8,2022,5,29,18,1
현재는 아름다워,2022-06-04,21.2,2022,6,4,19,1
현재는 아름다워,2022-06-05,23.8,2022,6,5,20,1
